baseContentId,recommendedContentId,similarity
8545647269051113523,-7681408188643141872,0.18602779290068677
8545647269051113523,-8520302351158933500,0.1815004820502465
668505019835540303,444378495316508239,0.2652564339428644
668505019835540303,-3883591366197282127,0.24392409616025915
668505019835540303,2220561310072186802,0.23212746932133313
668505019835540303,3322348437880079228,0.23162256134908807
668505019835540303,9208127165664287660,0.21613236218002577
-6727393385193911938,4089568303716665454,0.2752795833340612
-6727393385193911938,-4994468824009200256,0.17844437146418074
-6727393385193911938,-7529178973676767391,0.17590221876063278
-6727393385193911938,9136323715291453594,0.16286396611378265
-6727393385193911938,5162508842577612756,0.1363537904751709
7351002593233940239,2280365999288629014,0.3045639911164586
7351002593233940239,-8734181034726403477,0.3043202540690511
7351002593233940239,-8773118241761372618,0.2898922830709864
7351002593233940239,5795281877636738272,0.25748092941803613
7351002593233940239,-8819557474068526071,0.2383763854204765
1083474613819325601,638282658987724754,0.15513221898542445
1083474613819325601,-9128652074338368262,0.15466630215900862
1083474613819325601,-8068727428160395745,0.15057510729879367
1083474613819325601,2220561310072186802,0.14486388084109394
1083474613819325601,-377975173223377441,0.1417385457380319
-4994468824009200256,-9089854794058353436,0.24060145781055142
-4994468824009200256,4089568303716665454,0.23543153671747957
-4994468824009200256,-434149774629603391,0.22699133139941077
-4994468824009200256,-7895534832212398576,0.22666403609608696
-4994468824009200256,-993224631915984347,0.1873952703416447
-4571929941432664145,-8473322535064919980,0.3556233125903592
-4571929941432664145,2220561310072186802,0.35397993201221317
-4571929941432664145,-8068727428160395745,0.3350499926273463
-4571929941432664145,5250363310227021277,0.334306271033115
-4571929941432664145,-7126520323752764957,0.33204351992499886
5441215535748592870,-2148899391355011268,0.2854239171165485
5441215535748592870,-1868297195590431285,0.26869957473591644
5441215535748592870,1266958185239582088,0.2651566929857053
5441215535748592870,8084284001249507595,0.26020973640596023
5441215535748592870,-2273517184910006534,0.2390270867242981
7359520440231676934,-1418355038507506357,0.3265234933672226
7359520440231676934,2448026894306402386,0.277791433938001
7359520440231676934,-692972306229904743,0.23761236140036865
7359520440231676934,-3528088210002754978,0.23128742614806866
7359520440231676934,-2273517184910006534,0.22331161158685514
4774970687540378081,9060231864899459154,0.3546276957505594
4774970687540378081,6754313450809254838,0.32522903050386087
4774970687540378081,3155118717275463069,0.3183288053055373
4774970687540378081,-7002558676365724983,0.30407603380727544
4774970687540378081,3273084325487543386,0.29913508297664776
6102826385978742696,6186282670048283099,0.40201631503097973
6102826385978742696,-8704908797766843570,0.3361922468883919
6102826385978742696,-7342604649736473979,0.31894588067013413
6102826385978742696,7616472242818646827,0.3136783994995001
6102826385978742696,2788367348502337122,0.29201048510081273
809601605585939618,-6133746337603876146,0.5776394794119545
809601605585939618,738761744030347929,0.5690537544409031
809601605585939618,-8962700386317589038,0.5569723091428508
809601605585939618,-7638840925036528150,0.45297927973790714
809601605585939618,-6499865726739947794,0.4444328203163994
8742078838645536785,162771765556771108,0.36637273059901654
8742078838645536785,1449689399273695199,0.3413410022906445
8742078838645536785,3035329611795434601,0.32175286732567654
8742078838645536785,5350829677696205474,0.31861652461589396
8742078838645536785,1829180586132834070,0.318320047675206
-1802980374508081539,1128840733277618400,0.24364588793240072
-1802980374508081539,-7051470020148066326,0.21116717558653314
-1802980374508081539,3779639438468810958,0.205406934134494
-1802980374508081539,4644672909721737325,0.1976597065668318
-1802980374508081539,9151634133568930081,0.19133734642527736
-6195775145989617417,1933229167501870037,0.36324859763577094
-6195775145989617417,-1590585250246572231,0.3517402051301442
-6195775145989617417,3149164017776669829,0.20282379480984464
-6195775145989617417,-2176468683077766369,0.20134255680642535
-6195775145989617417,-8529522981244750831,0.15137473143070715
-2176468683077766369,3035329611795434601,0.2810513707378315
-2176468683077766369,1487738553913510703,0.27514356300442006
-2176468683077766369,511891900317865118,0.25831848426541454
-2176468683077766369,-4615575698508618335,0.2515295319834929
-2176468683077766369,3320201327008235211,0.2495780925650595
7973573994178035769,1331356827163029243,0.22029640694705863
7973573994178035769,2834072258350675251,0.19900292238213182
7973573994178035769,5545306236636747547,0.19593734553243033
7973573994178035769,4563006651994272837,0.19128683104328054
7973573994178035769,123378787151399958,0.18846083068744698
-1590585250246572231,1933229167501870037,0.37505028507544197
-1590585250246572231,-6195775145989617417,0.3517402051301442
-1590585250246572231,511891900317865118,0.24847683862415612
-1590585250246572231,-2176468683077766369,0.21482696634272297
-1590585250246572231,-3700095596785790870,0.18196667060814264
-4662020648308370136,8118799783881928573,0.17598128295555232
-4662020648308370136,3035329611795434601,0.16829773821112298
-4662020648308370136,5322532051893153382,0.16691912411192197
-4662020648308370136,7446534728307622413,0.16672713235602205
-4662020648308370136,-6308850935767965758,0.15674761047268565
-4110991218639855802,-8286289711960957081,0.2605017742923266
-4110991218639855802,962287586799267519,0.25780568242821683
-4110991218639855802,-844797936291539016,0.25192051346220684
-4110991218639855802,9207286802575546269,0.24917222316033447
-4110991218639855802,-1484165300616478995,0.24163320389740747
1964631817676172382,-1762456938647577126,0.6066484976020526
1964631817676172382,-4740532350684079805,0.4305411422008363
1964631817676172382,-8502883448980287228,0.35703199955682674
1964631817676172382,5558603035498264655,0.3129450032211221
1964631817676172382,4877833951599818487,0.30304170203744846
5156657166068502754,1929674614667189969,0.46974431146698425
5156657166068502754,-4338308747999225618,0.4507441548397044
5156657166068502754,1128840733277618400,0.4022173024252632
5156657166068502754,4877833951599818487,0.36217629463642487
5156657166068502754,-92787874211637246,0.3157580266868072
-4102297002729307038,5135371516547401748,0.26374530757100206
-4102297002729307038,-9137036168156595470,0.25643821626458496
-4102297002729307038,6908884359295619150,0.2524444057863508
-4102297002729307038,7071371416976898441,0.24570900515967461
-4102297002729307038,3643465492984939400,0.24469411185025555
2093656054622337275,-1492913151930215984,0.4682530704121262
2093656054622337275,-1419188045265393093,0.3016123199330478
2093656054622337275,428486625959995206,0.29358171607345873
2093656054622337275,1328618437884612347,0.2733487374941842
2093656054622337275,6042459843569845586,0.25573932900474533
9122627895188486603,-4930542581518647030,0.13715851435731335
9122627895188486603,-3428996085514172371,0.12975621109421037
9122627895188486603,6932547594283220441,0.11227294255414576
9122627895188486603,1184320069221244535,0.11186576024599981
9122627895188486603,1981046186743381313,0.11171742962287434
1933229167501870037,-1590585250246572231,0.37505028507544197
1933229167501870037,-6195775145989617417,0.36324859763577094
1933229167501870037,-3700095596785790870,0.22108969047628405
1933229167501870037,-5405021817466310759,0.18539705446921947
1933229167501870037,8118799783881928573,0.18520648986596447
7528802258213768379,3575694866055127253,0.3978675479641937
7528802258213768379,6384824828701919724,0.39064029435083775
7528802258213768379,7071371416976898441,0.3833718024125624
7528802258213768379,-1630229587164086350,0.38179455933033885
7528802258213768379,-595851741330881198,0.359197296548967
-9083294960368598209,7071371416976898441,0.359615620332782
-9083294960368598209,3575694866055127253,0.3490001789105104
-9083294960368598209,-1630229587164086350,0.33698595769548556
-9083294960368598209,6384824828701919724,0.332631367469496
-9083294960368598209,-595851741330881198,0.31892336381442427
-6136272094613269629,-1630229587164086350,0.40760162759898827
-6136272094613269629,-5198756378866433953,0.3802440828768146
-6136272094613269629,-5014627593450767720,0.3738986800723102
-6136272094613269629,3575694866055127253,0.35022541589785977
-6136272094613269629,-7130425546996181071,0.3473903559417565
787067277772219433,-5431549861280885742,0.2927347911681399
787067277772219433,-1630229587164086350,0.23853895900270036
787067277772219433,-8992201526199201450,0.23227521083235977
787067277772219433,3575694866055127253,0.2292666039630517
787067277772219433,-7130425546996181071,0.2232550559496121
-2778760500673113802,-3810375613673461625,0.5429751662404266
-2778760500673113802,4804093434821394840,0.3351024432319702
-2778760500673113802,1266958185239582088,0.1714417229980446
-2778760500673113802,5274322067107287523,0.1701927241156717
-2778760500673113802,-4110354420726924665,0.15800605662100975
-6725796505137573953,1266958185239582088,0.38482969919920795
-6725796505137573953,-2273517184910006534,0.3552883178782495
-6725796505137573953,4156291407717900798,0.34593338740466273
-6725796505137573953,5410603488837817052,0.30834766851228085
-6725796505137573953,-692972306229904743,0.30767079328682734
1457728991321948254,5410603488837817052,0.2313075141636673
1457728991321948254,5191381587333696286,0.2205621853000415
1457728991321948254,8631616594020837056,0.19675768580725267
1457728991321948254,4463025528374352465,0.17867590702229902
1457728991321948254,2448026894306402386,0.1767568296409976
-7101541512657907485,4109618890343020064,0.21388758897164956
-7101541512657907485,-2273517184910006534,0.18983219150040923
-7101541512657907485,1431351528207086249,0.1890362845856248
-7101541512657907485,-3528088210002754978,0.174341279851909
-7101541512657907485,-2826566343807132236,0.17183748291821663
5281570276277574938,-9128652074338368262,0.2537766712179392
5281570276277574938,2399228553079505025,0.22999539233768684
5281570276277574938,-3269885695260066314,0.22999539233768684
5281570276277574938,-2410328180964789831,0.22865835114155633
5281570276277574938,6304895356046683527,0.21104567039590513
1128840733277618400,4877833951599818487,0.642021524171085
1128840733277618400,1929674614667189969,0.4623355305490047
1128840733277618400,-4338308747999225618,0.4539049263478654
1128840733277618400,-9033211547111606164,0.4097998414672199
1128840733277618400,5619251370090681244,0.409517094351924
-7356135999773525293,7420742904084384944,1.0
-7356135999773525293,8219310215587599928,1.0
-7356135999773525293,7748594134538052724,1.0
-7356135999773525293,5250363310227021277,0.19661202184881782
-7356135999773525293,-7126520323752764957,0.1952663599805794
2313825045587317872,1403599387299754918,0.28528173135504886
2313825045587317872,6075137928366965854,0.28528173135504886
2313825045587317872,8729086959762650511,0.25754825368977463
2313825045587317872,-1981734999963962468,0.22505474496432745
2313825045587317872,-4760639635023250284,0.2140179755500385
-518690781085251687,5619251370090681244,0.49244202459273245
-518690781085251687,4877833951599818487,0.48143234834554227
-518690781085251687,1549650080907932816,0.4517201346755768
-518690781085251687,-115909536143817330,0.449462915668626
-518690781085251687,4195778828921942020,0.417934639625631
3067875254349597654,-6713697716910928909,0.6220989727112451
3067875254349597654,-4110354420726924665,0.47220099224986384
3067875254349597654,3353902017498793780,0.46065051494508996
3067875254349597654,8084284001249507595,0.45930116699760387
3067875254349597654,1485652648052127324,0.40185294860025667
5619251370090681244,4877833951599818487,0.5620036242914436
5619251370090681244,-518690781085251687,0.49244202459273245
5619251370090681244,1128840733277618400,0.409517094351924
5619251370090681244,-7165716941095296287,0.38028327846626514
5619251370090681244,-4761420664091904483,0.3791790407336853
7420742904084384944,7420742904084384944,1.0
7420742904084384944,8219310215587599928,1.0
7420742904084384944,7748594134538052724,1.0
7420742904084384944,5250363310227021277,0.19661202184881782
7420742904084384944,-7126520323752764957,0.1952663599805794
8219310215587599928,7420742904084384944,1.0
8219310215587599928,8219310215587599928,1.0
8219310215587599928,7748594134538052724,1.0
8219310215587599928,5250363310227021277,0.19661202184881782
8219310215587599928,-7126520323752764957,0.1952663599805794
7748594134538052724,7420742904084384944,1.0
7748594134538052724,8219310215587599928,1.0
7748594134538052724,7748594134538052724,1.0
7748594134538052724,5250363310227021277,0.19661202184881782
7748594134538052724,-7126520323752764957,0.1952663599805794
-4186591400427142356,123378787151399958,0.2050447950228917
-4186591400427142356,6044362651232258738,0.19734789871136194
-4186591400427142356,-5082274522455747241,0.196763083116159
-4186591400427142356,4161491675236615151,0.19062939008088942
-4186591400427142356,1115750778137998115,0.18942041865198142
8565115980515859979,-1926525896637230556,0.25955144973780425
8565115980515859979,5619251370090681244,0.16774106817797538
8565115980515859979,8690601908689146128,0.1288246728134093
8565115980515859979,-1181242543195516037,0.11885444775204299
8565115980515859979,-7959318068735027467,0.1102650324135053
8082202054464515448,751528815916485437,0.38476744337039026
8082202054464515448,-5082274522455747241,0.31206614793033377
8082202054464515448,123378787151399958,0.3037873855709623
8082202054464515448,4815632823882298534,0.2831314017142825
8082202054464515448,6341647533150019811,0.28048501597989656
-5973686110278905367,3293246847422795557,0.27741199513481857
-5973686110278905367,6754417485681598974,0.2526760657840137
-5973686110278905367,-8044741783031984918,0.23460653984435628
-5973686110278905367,4774970687540378081,0.23407105746182333
-5973686110278905367,-5912792039759735631,0.21792460579350637
-9172673334835262304,-5636731245639685654,0.27632337890576586
-9172673334835262304,6157037646878010131,0.23880217590353728
-9172673334835262304,4815632823882298534,0.23498727099093483
-9172673334835262304,751528815916485437,0.23444498380342607
-9172673334835262304,270443693434886127,0.23189065974329984
-1039912738963181810,-8909927294729358771,0.24204880400044024
-1039912738963181810,-9153494109165200346,0.24204880400044024
-1039912738963181810,8297658253225035519,0.22074234271104357
-1039912738963181810,-799315203186826480,0.20957129015116271
-1039912738963181810,-8189315446782327370,0.1859343993556425
3172866488852888544,3720742491238027703,0.23416529097096614
3172866488852888544,8596997246990922861,0.20839482037022522
3172866488852888544,1805849336099641652,0.18765646543309647
3172866488852888544,-541666025693385823,0.17435747668632312
3172866488852888544,7775857588929395558,0.16475884904444282
8095004770374551394,-36844712915106340,0.4902936692620741
8095004770374551394,-4541461982704074404,0.43625788078004674
8095004770374551394,-6499865726739947794,0.4000121538055321
8095004770374551394,4089568303716665454,0.37213295050207795
8095004770374551394,4121807259563748287,0.35749559874789566
8801106199759296338,9136323715291453594,0.20589606012211525
8801106199759296338,-5527182266336855540,0.13756238021292097
8801106199759296338,5162508842577612756,0.13337829730979814
8801106199759296338,8814787788150050622,0.10173738855367932
8801106199759296338,6607431762270322325,0.08898341308319684
-4760639635023250284,4877833951599818487,0.4992194130808027
-4760639635023250284,-4761420664091904483,0.3854317214477885
-4760639635023250284,-7165716941095296287,0.37848137689137407
-4760639635023250284,5211673327552264703,0.3703579249047043
-4760639635023250284,5619251370090681244,0.36501753046975544
-9137036168156595470,-1630229587164086350,0.6968252022865598
-9137036168156595470,3575694866055127253,0.6476316589790664
-9137036168156595470,7071371416976898441,0.6204515940548594
-9137036168156595470,6384824828701919724,0.5701821400248397
-9137036168156595470,-5014627593450767720,0.5688441565834689
-454649054276160610,-36844712915106340,0.52448976782925
-454649054276160610,-6499865726739947794,0.3938937559235299
-454649054276160610,-7638840925036528150,0.36977172043978324
-454649054276160610,809601605585939618,0.3430098983976226
-454649054276160610,-7315032288233856709,0.31314631270351495
-36844712915106340,-454649054276160610,0.52448976782925
-36844712915106340,8095004770374551394,0.4902936692620741
-36844712915106340,-6499865726739947794,0.483814903532121
-36844712915106340,-7638840925036528150,0.44186700407668544
-36844712915106340,809601605585939618,0.43190994792212817
5333141914314968598,3193164045772142182,0.2950252149986958
5333141914314968598,8095004770374551394,0.12981576319674965
5333141914314968598,5053372977408537204,0.1279733859156229
5333141914314968598,-6778286518036232293,0.12646532801736315
5333141914314968598,-6817732106250460899,0.12222413558165977
-8248141950199177506,3575694866055127253,0.3362544580230951
-8248141950199177506,-7130425546996181071,0.32224344775361574
-8248141950199177506,-3552937095886146934,0.3124447731102603
-8248141950199177506,6384824828701919724,0.26879900564443354
-8248141950199177506,7071371416976898441,0.2507883280374328
-5431549861280885742,-1630229587164086350,0.4235913266560499
-5431549861280885742,3575694866055127253,0.3835585169730844
-5431549861280885742,-7130425546996181071,0.3799195795788824
-5431549861280885742,-5014627593450767720,0.3704241791124435
-5431549861280885742,-595851741330881198,0.36392012079126945
1003778007373126185,6222001809679591440,0.1307863002922848
1003778007373126185,-5605799891597699962,0.11125904466096569
1003778007373126185,-4760639635023250284,0.10691303769630894
1003778007373126185,-4138575697540914268,0.1039081887730883
1003778007373126185,-3102652803014865472,0.10105341553198642
-1060990524105135617,-8068727428160395745,0.43685078115902476
-1060990524105135617,2220561310072186802,0.43635048198618154
-1060990524105135617,5258604889412591249,0.4097135887560441
-1060990524105135617,5250363310227021277,0.3857616016193316
-1060990524105135617,-8123434787655959885,0.38551336735937436
-9100490342054218852,4036103329046553070,0.3411952087742689
-9100490342054218852,-6273159470243757969,0.2659469544609622
-9100490342054218852,8963938873430212934,0.2531921868205757
-9100490342054218852,3293246847422795557,0.15921624047430713
-9100490342054218852,2399228553079505025,0.15759855936127626
4121807259563748287,-5829402940194444779,0.41439394171557725
4121807259563748287,-4541461982704074404,0.4047267052448511
4121807259563748287,-5997769775112032630,0.36949494448979214
4121807259563748287,8095004770374551394,0.35749559874789566
4121807259563748287,4089568303716665454,0.34798052319127526
-6133746337603876146,738761744030347929,0.661471500866594
-6133746337603876146,-8962700386317589038,0.6148166257421258
-6133746337603876146,809601605585939618,0.5776394794119545
-6133746337603876146,-7638840925036528150,0.398705868931029
-6133746337603876146,-36844712915106340,0.38832479958632043
-6713697716910928909,3067875254349597654,0.6220989727112451
-6713697716910928909,3353902017498793780,0.4626915057125893
-6713697716910928909,-4110354420726924665,0.45515784142260696
-6713697716910928909,8084284001249507595,0.4371514154955056
-6713697716910928909,1485652648052127324,0.3588955353945687
5191381587333696286,-3211843544085892873,0.3684635482588038
5191381587333696286,-1418355038507506357,0.2669994240666755
5191381587333696286,4706890430832287959,0.24970113438644692
5191381587333696286,1457728991321948254,0.2205621853000415
5191381587333696286,7359520440231676934,0.20212037275398845
2900029983899283273,2255603060224026824,0.36155782935256714
2900029983899283273,1266958185239582088,0.3434570406084233
2900029983899283273,-1868297195590431285,0.34181889577348995
2900029983899283273,-3810375613673461625,0.30294238224353026
